Entity,Code,Year,Patent applications per million people
Malta,MLT,1987,14.5144205
Malta,MLT,1988,8.637444
Malta,MLT,1989,5.7025223
Malta,MLT,1990,5.6470056
Malta,MLT,1991,16.490538
Malta,MLT,1992,8.1606455
Malta,MLT,1993,21.545456
Malta,MLT,1994,56.03033
Malta,MLT,1995,29.145327
Malta,MLT,1996,15.793422
Malta,MLT,1997,57.472614
Malta,MLT,1998,20.763742
Malta,MLT,1999,28.381384
Malta,MLT,2000,58.961205
Malta,MLT,2001,66.153046
Malta,MLT,2002,55.559906
Malta,MLT,2007,24.586699
Malta,MLT,2008,34.19814
Malta,MLT,2009,19.395021
Malta,MLT,2010,28.949984
Malta,MLT,2011,21.620687
Malta,MLT,2012,26.18873
Malta,MLT,2013,30.601915
Malta,MLT,2014,11.534531
Malta,MLT,2015,20.260231
Malta,MLT,2016,6.6005874
Malta,MLT,2017,10.704208
Malta,MLT,2018,4.1330595
Malta,MLT,2019,9.922367
Malta,MLT,2020,11.639411
Malta,MLT,2021,9.649715
Mauritius,MUS,1981,2.0398548
Mauritius,MUS,1985,3.9195397
Mauritius,MUS,1988,2.8756595
Mauritius,MUS,1990,0.94448775
Mauritius,MUS,1991,1.8686943
Mauritius,MUS,1993,1.8225327
Mauritius,MUS,1994,4.492985
Mauritius,MUS,1995,2.6727083
Mauritius,MUS,1996,2.6455119
Mauritius,MUS,1997,2.6125941
Mauritius,MUS,1998,2.5852687
Mauritius,MUS,2008,1.6075606
Mauritius,MUS,2011,0.7984644
Mauritius,MUS,2012,3.1850126
Mauritius,MUS,2013,1.5886545
Mauritius,MUS,2014,2.378672
Mauritius,MUS,2015,0.7918415
Mauritius,MUS,2016,1.5825952
Mauritius,MUS,2017,0.79058444
Mauritius,MUS,2018,12.642455
Mauritius,MUS,2019,3.159595
Mauritius,MUS,2020,4.739284
Mauritius,MUS,2021,4.7380867
Mexico,MEX,1980,10.460572
Mexico,MEX,1981,11.10432
Mexico,MEX,1982,7.8088107
Mexico,MEX,1983,10.1429405
Mexico,MEX,1984,9.359673
Mexico,MEX,1985,7.862116
Mexico,MEX,1986,8.213028
Mexico,MEX,1987,9.496183
Mexico,MEX,1988,8.181136
Mexico,MEX,1989,9.317246
Mexico,MEX,1990,7.981148
Mexico,MEX,1991,6.6800447
Mexico,MEX,1992,6.566346
Mexico,MEX,1993,6.3089104
Mexico,MEX,1994,5.5792565
Mexico,MEX,1995,4.754439
Mexico,MEX,1996,4.175108
Mexico,MEX,1997,4.4670773
Mexico,MEX,1998,4.739721
Mexico,MEX,1999,4.685133
Mexico,MEX,2000,4.3700643
Mexico,MEX,2001,5.3347135
Mexico,MEX,2002,5.179785
Mexico,MEX,2003,4.544637
Mexico,MEX,2004,5.412182
Mexico,MEX,2005,5.5192485
Mexico,MEX,2006,5.3517985
Mexico,MEX,2007,5.782613
Mexico,MEX,2008,6.206156
Mexico,MEX,2009,7.339304
Mexico,MEX,2010,8.369719
Mexico,MEX,2011,9.241302
Mexico,MEX,2012,11.077041
Mexico,MEX,2013,10.224467
Mexico,MEX,2014,10.402035
Mexico,MEX,2015,11.265995
Mexico,MEX,2016,10.715628
Mexico,MEX,2017,10.810368
Mexico,MEX,2018,12.48257
Mexico,MEX,2019,10.376662
Mexico,MEX,2020,8.927511
Mexico,MEX,2021,8.750617
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,1980,3.6048255
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,1981,4.126332
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,1982,3.6180859
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,1983,3.547001
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,1984,3.7180994
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,1985,4.534891
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,1986,3.6131442
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,1987,4.513755
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,1988,4.823083
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,1989,4.6773286
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,1990,4.2632127
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,1991,4.570685
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,1992,5.381335
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,1993,5.527983
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,1994,5.257903
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,1995,5.353455
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,1996,5.3661213
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,1997,4.328825
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,1998,6.5141816
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,1999,6.7538147
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2000,6.4140606
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2001,5.5757575
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2002,6.0942535
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2003,6.6146374
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2004,9.088791
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2005,12.108731
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2006,14.02355
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2007,22.85249
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2008,29.73407
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2009,23.529373
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2010,22.31812
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2011,22.50045
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2012,20.639137
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2013,21.984707
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2014,25.448183
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2015,6.055604
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2016,27.184385
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2017,28.372997
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2018,24.018215
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2019,23.062698
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2020,23.211102
Moldova,MDA,1993,22.513699
Moldova,MDA,1994,79.88553
Moldova,MDA,1995,91.42625
Moldova,MDA,1996,98.05608
Moldova,MDA,1997,100.46271
Moldova,MDA,1998,87.55711
Moldova,MDA,1999,87.35347
Moldova,MDA,2000,82.06059
Moldova,MDA,2001,149.75317
Moldova,MDA,2002,82.091515
Moldova,MDA,2003,100.92319
Moldova,MDA,2004,102.554436
Moldova,MDA,2005,130.49565
Moldova,MDA,2006,105.17302
Moldova,MDA,2007,115.85433
Moldova,MDA,2008,95.160645
Moldova,MDA,2009,46.767902
Moldova,MDA,2010,48.561428
Moldova,MDA,2011,33.907795
Moldova,MDA,2012,32.513798
Moldova,MDA,2013,23.430195
Moldova,MDA,2014,23.444485
Moldova,MDA,2015,22.567171
Moldova,MDA,2016,32.463062
Moldova,MDA,2017,26.49546
Moldova,MDA,2018,33.983414
Moldova,MDA,2019,31.904224
Moldova,MDA,2020,32.256474
Moldova,MDA,2021,24.655127
Monaco,MCO,1980,516.1861
Monaco,MCO,1981,732.78864
Monaco,MCO,1982,326.54837
Monaco,MCO,1983,679.5422
Monaco,MCO,1984,387.92496
Monaco,MCO,1985,522.08417
Monaco,MCO,1986,343.72528
Monaco,MCO,1987,645.2489
Monaco,MCO,1988,537.2553
Monaco,MCO,1989,299.16235
Monaco,MCO,1990,691.7452
Monaco,MCO,1991,391.83673
Monaco,MCO,1992,291.38474
Monaco,MCO,1993,321.17163
Monaco,MCO,1994,669.3227
Monaco,MCO,1995,411.27527
Monaco,MCO,1996,502.5599
Monaco,MCO,1997,623.772
Monaco,MCO,1998,123.96566
Monaco,MCO,1999,462.82013
Monaco,MCO,2000,184.87135
Monaco,MCO,2001,184.91695
Monaco,MCO,2002,246.74603
Monaco,MCO,2003,154.44493
Monaco,MCO,2004,216.67131
Monaco,MCO,2005,62.092518
Monaco,MCO,2006,187.16661
Monaco,MCO,2007,345.50995
Monaco,MCO,2008,219.87686
Monaco,MCO,2009,92.69559
Monaco,MCO,2010,180.92453
Monaco,MCO,2011,176.75131
Monaco,MCO,2012,115.23724
Monaco,MCO,2013,141.05566
Monaco,MCO,2014,166.07617
Monaco,MCO,2015,136.02852
Monaco,MCO,2016,187.78839
Monaco,MCO,2017,477.73236
Monaco,MCO,2018,104.83829
Monaco,MCO,2019,262.4052
Monaco,MCO,2020,157.68726
Monaco,MCO,2021,129.77911
Mongolia,MNG,1983,6.560632
Mongolia,MNG,1984,18.139631
Mongolia,MNG,1991,12.930983
Mongolia,MNG,1992,11.993782
Mongolia,MNG,1993,25.402632
Mongolia,MNG,1994,58.46364
Mongolia,MNG,1995,58.42841
Mongolia,MNG,1996,50.453484
Mongolia,MNG,1997,81.16068
Mongolia,MNG,1998,63.688538
Mongolia,MNG,2001,43.842396
Mongolia,MNG,2002,49.407375
Mongolia,MNG,2003,67.32856
Mongolia,MNG,2004,57.00818
Mongolia,MNG,2005,39.42585
Mongolia,MNG,2006,40.122032
Mongolia,MNG,2009,28.241083
Mongolia,MNG,2010,40.166187
Mongolia,MNG,2013,45.877716
Mongolia,MNG,2014,46.910126
Mongolia,MNG,2015,36.010868
Mongolia,MNG,2016,36.25938
Mongolia,MNG,2017,39.378616
Mongolia,MNG,2018,25.559591
Mongolia,MNG,2019,25.706367
Mongolia,MNG,2020,19.836475
Mongolia,MNG,2021,32.212868
Montenegro,MNE,2008,4.862481
Montenegro,MNE,2010,37.13103
Montenegro,MNE,2011,32.240124
Montenegro,MNE,2012,59.541245
Montenegro,MNE,2013,36.942627
Montenegro,MNE,2014,20.841885
Montenegro,MNE,2015,36.82056
Montenegro,MNE,2016,15.990969
Montenegro,MNE,2018,4.7889814
Montenegro,MNE,2019,25.528399
Montenegro,MNE,2020,7.9796996
Morocco,MAR,1980,1.4902407
Morocco,MAR,1981,1.8013148
Morocco,MAR,1982,2.290413
Morocco,MAR,1983,0.759709
Morocco,MAR,1984,1.2966698
Morocco,MAR,1985,1.5827111
Morocco,MAR,1986,1.2831403
Morocco,MAR,1987,3.1230493
Morocco,MAR,1988,3.531836
Morocco,MAR,1989,2.506327
Morocco,MAR,1990,2.5025074
Morocco,MAR,1991,2.2178302
Morocco,MAR,1993,1.6396908
Morocco,MAR,1994,4.1152544
Morocco,MAR,1995,3.371285
Morocco,MAR,1996,3.3571935
Morocco,MAR,1998,3.5117383
Morocco,MAR,2000,3.6589525
Morocco,MAR,2004,3.4721043
Morocco,MAR,2005,4.611613
Morocco,MAR,2006,5.784634
Morocco,MAR,2007,4.809778
Morocco,MAR,2008,5.6000667
Morocco,MAR,2009,4.2146964
Morocco,MAR,2010,4.6816745
Morocco,MAR,2011,5.1348133
Morocco,MAR,2012,5.9061184
Morocco,MAR,2013,9.352551
Morocco,MAR,2014,10.378666
Morocco,MAR,2015,6.472569
Morocco,MAR,2016,6.7668934
Morocco,MAR,2017,5.5859
Morocco,MAR,2018,5.217669
Morocco,MAR,2019,5.495583
Morocco,MAR,2020,6.8335495
Morocco,MAR,2021,6.873328
Mozambique,MOZ,1999,0.1127745
Mozambique,MOZ,2006,0.04810679
Mozambique,MOZ,2007,0.84556127
Mozambique,MOZ,2008,0.09166308
Mozambique,MOZ,2009,0.31261522
Mozambique,MOZ,2010,0.65219563
Mozambique,MOZ,2011,0.33828014
Mozambique,MOZ,2012,0.5752358
Mozambique,MOZ,2013,0.5189287
Mozambique,MOZ,2014,0.54287815
Mozambique,MOZ,2015,0.9040375
Mozambique,MOZ,2016,0.5487048
Mozambique,MOZ,2017,0.8520793
Mozambique,MOZ,2018,1.1716605
Mozambique,MOZ,2019,0.7696328
Mozambique,MOZ,2020,0.8446032
Mozambique,MOZ,2021,0.94613945
Namibia,NAM,1990,3.6514928
Namibia,NAM,1991,2.119117
Namibia,NAM,1993,8.616707
Namibia,NAM,2015,5.475298
Namibia,NAM,2016,7.3794293
Namibia,NAM,2017,3.9890652
Namibia,NAM,2018,8.147977
Namibia,NAM,2019,3.0183053
Nepal,NPL,1980,0.12859169
Nepal,NPL,1992,0.048520826
Nepal,NPL,1993,0.28328398
Nepal,NPL,1994,0.18418343
Nepal,NPL,1995,0.1348591
Nepal,NPL,2011,0.2912852
Nepal,NPL,2012,0.14527011
Nepal,NPL,2013,0.6524104
Nepal,NPL,2014,0.36137128
Nepal,NPL,2015,0.39534742
Nepal,NPL,2016,0.39348304
Nepal,NPL,2017,0.7139986
Netherlands,NLD,1980,129.04776
Netherlands,NLD,1981,133.1489
Netherlands,NLD,1982,130.86288
Netherlands,NLD,1983,131.48123
Netherlands,NLD,1984,127.5633
Netherlands,NLD,1985,133.73235
Netherlands,NLD,1986,128.05136
Netherlands,NLD,1987,134.33311
Netherlands,NLD,1988,146.20503
Netherlands,NLD,1989,148.49577
Netherlands,NLD,1990,143.59753
Netherlands,NLD,1991,106.50442
Netherlands,NLD,1992,115.44921
Netherlands,NLD,1993,113.339325
Netherlands,NLD,1994,113.633125
Netherlands,NLD,1995,137.33095
Netherlands,NLD,1996,151.1864
Netherlands,NLD,1997,153.16467
Netherlands,NLD,1998,156.043
Netherlands,NLD,1999,160.9528
Netherlands,NLD,2000,154.78308
Netherlands,NLD,2001,131.49547
Netherlands,NLD,2002,131.4019
Netherlands,NLD,2003,141.01433
Netherlands,NLD,2004,134.32193
Netherlands,NLD,2005,135.84668
Netherlands,NLD,2006,132.63101
Netherlands,NLD,2007,126.909935
Netherlands,NLD,2008,147.21269
Netherlands,NLD,2009,155.77371
Netherlands,NLD,2010,152.08788
Netherlands,NLD,2011,154.85464
Netherlands,NLD,2012,141.74905
Netherlands,NLD,2013,137.76128
Netherlands,NLD,2014,136.02129
Netherlands,NLD,2015,130.28395
Netherlands,NLD,2016,134.46611
Netherlands,NLD,2017,130.81322
Netherlands,NLD,2018,122.50732
Netherlands,NLD,2019,128.45294
Netherlands,NLD,2020,126.02127
Netherlands,NLD,2021,118.63313
New Zealand,NZL,1980,368.78793
New Zealand,NZL,1981,330.5706
New Zealand,NZL,1982,312.4109
New Zealand,NZL,1983,346.9509
New Zealand,NZL,1984,310.1856
New Zealand,NZL,1985,310.43085
New Zealand,NZL,1986,294.79715
New Zealand,NZL,1987,278.52432
New Zealand,NZL,1988,244.56357
New Zealand,NZL,1989,244.60475
New Zealand,NZL,1990,240.8553
New Zealand,NZL,1991,281.2509
New Zealand,NZL,1992,291.9274
New Zealand,NZL,1993,346.00525
New Zealand,NZL,1994,346.40884
New Zealand,NZL,1995,349.53995
New Zealand,NZL,1996,341.63986
New Zealand,NZL,1997,415.73004
New Zealand,NZL,1998,309.5675
New Zealand,NZL,1999,370.26413
New Zealand,NZL,2000,379.24152
New Zealand,NZL,2001,455.6114
New Zealand,NZL,2002,465.7465
New Zealand,NZL,2003,458.13467
New Zealand,NZL,2004,399.0214
New Zealand,NZL,2005,457.92108
New Zealand,NZL,2006,514.50555
New Zealand,NZL,2007,447.93787
New Zealand,NZL,2008,294.84952
New Zealand,NZL,2009,361.4094
New Zealand,NZL,2010,364.3092
New Zealand,NZL,2011,342.38138
New Zealand,NZL,2012,323.26852
New Zealand,NZL,2013,363.34167
New Zealand,NZL,2014,362.2274
New Zealand,NZL,2015,256.8664
New Zealand,NZL,2016,228.03929
New Zealand,NZL,2017,210.65315
New Zealand,NZL,2018,207.5256
New Zealand,NZL,2019,65.18721
New Zealand,NZL,2020,68.606575
New Zealand,NZL,2021,64.90186
Nicaragua,NIC,1985,0.53959566
Nicaragua,NIC,1992,0.6885431
Nicaragua,NIC,1993,0.4490616
Nicaragua,NIC,1997,0.623756
Nicaragua,NIC,1998,2.457176
Nicaragua,NIC,1999,1.8167071
Nicaragua,NIC,2000,2.7873826
Nicaragua,NIC,2011,0.34369865
Nicaragua,NIC,2012,0.67781824
Nicaragua,NIC,2013,0.50134987
Nicaragua,NIC,2014,0.16483991
Nigeria,NGA,1985,0.11778844
Nigeria,NGA,1990,0.12355731
Nigeria,NGA,2011,0.37344003
Nigeria,NGA,2012,0.23836465
Nigeria,NGA,2013,0.27616766
Nigeria,NGA,2016,0.43490785
Nigeria,NGA,2017,0.49936438
Nigeria,NGA,2018,1.8639715
Nigeria,NGA,2019,2.095609
Nigeria,NGA,2020,1.915922
North America (WB),WB_NA,1980,253.16693
North America (WB),WB_NA,1981,253.86499
North America (WB),WB_NA,1982,254.3108
North America (WB),WB_NA,1983,236.90149
North America (WB),WB_NA,1984,244.24521
North America (WB),WB_NA,1985,249.27824
North America (WB),WB_NA,1986,252.94307
North America (WB),WB_NA,1987,263.55707
North America (WB),WB_NA,1988,287.32166
North America (WB),WB_NA,1989,311.50864
North America (WB),WB_NA,1990,335.98236
North America (WB),WB_NA,1991,320.68506
North America (WB),WB_NA,1992,334.2134
North America (WB),WB_NA,1993,358.8203
North America (WB),WB_NA,1994,375.49045
North America (WB),WB_NA,1995,427.5236
North America (WB),WB_NA,1996,366.05875
North America (WB),WB_NA,1997,404.98557
North America (WB),WB_NA,1998,452.64838
North America (WB),WB_NA,1999,495.34995
North America (WB),WB_NA,2000,540.0344
North America (WB),WB_NA,2001,574.19727
North America (WB),WB_NA,2002,589.89514
North America (WB),WB_NA,2003,599.3236
North America (WB),WB_NA,2004,599.6398
North America (WB),WB_NA,2005,649.89526
North America (WB),WB_NA,2006,686.69617
North America (WB),WB_NA,2007,737.15576
North America (WB),WB_NA,2008,701.38055
North America (WB),WB_NA,2009,675.4847
North America (WB),WB_NA,2010,717.80035
North America (WB),WB_NA,2011,729.2694
North America (WB),WB_NA,2012,783.38116
North America (WB),WB_NA,2013,830.981
North America (WB),WB_NA,2014,815.4751
North America (WB),WB_NA,2015,818.30493
North America (WB),WB_NA,2016,830.4635
North America (WB),WB_NA,2017,820.3272
North America (WB),WB_NA,2018,791.55286
North America (WB),WB_NA,2019,786.47473
North America (WB),WB_NA,2020,741.3029
North Korea,PRK,2005,240.24004
North Korea,PRK,2006,258.92468
North Korea,PRK,2007,277.76895
North Korea,PRK,2009,319.79636
North Korea,PRK,2010,320.88354
North Korea,PRK,2011,316.99896
North Korea,PRK,2012,331.35373
North Korea,PRK,2017,313.54446
North Korea,PRK,2018,302.5705
North Korea,PRK,2019,283.3207
North Korea,PRK,2020,265.41617
North Macedonia,MKD,1993,38.866802
North Macedonia,MKD,1994,29.106735
North Macedonia,MKD,1995,50.03668
North Macedonia,MKD,1996,25.83783
North Macedonia,MKD,1997,33.051743
North Macedonia,MKD,1998,41.84261
North Macedonia,MKD,1999,31.728058
North Macedonia,MKD,2000,35.03837
North Macedonia,MKD,2001,32.434315
North Macedonia,MKD,2002,20.790462
North Macedonia,MKD,2003,23.730364
North Macedonia,MKD,2004,21.823383
North Macedonia,MKD,2005,26.429565
North Macedonia,MKD,2006,27.57878
North Macedonia,MKD,2007,52.951866
North Macedonia,MKD,2008,17.245813
North Macedonia,MKD,2009,19.910332
North Macedonia,MKD,2010,13.87249
North Macedonia,MKD,2011,19.09778
North Macedonia,MKD,2012,25.90914
North Macedonia,MKD,2013,21.844099
North Macedonia,MKD,2020,25.321585
North Macedonia,MKD,2021,22.861946
Norway,NOR,1980,175.2488
Norway,NOR,1981,174.159
Norway,NOR,1982,168.41698
Norway,NOR,1983,199.83374
Norway,NOR,1984,232.12006
Norway,NOR,1985,222.27489
Norway,NOR,1986,216.68425
Norway,NOR,1987,211.13448
Norway,NOR,1988,214.75296
Norway,NOR,1989,240.12865
Norway,NOR,1990,211.95467
Norway,NOR,1991,216.81326
Norway,NOR,1992,219.5315
Norway,NOR,1993,239.10068
Norway,NOR,1994,247.65872
Norway,NOR,1995,258.76404
Norway,NOR,1996,294.65897
Norway,NOR,1997,285.12036
Norway,NOR,1998,273.72443
Norway,NOR,1999,299.19904
Norway,NOR,2000,291.9193
Norway,NOR,2001,263.41727
Norway,NOR,2002,259.57663
Norway,NOR,2003,236.37114
Norway,NOR,2004,248.69826
Norway,NOR,2005,247.22649
Norway,NOR,2006,240.09387
Norway,NOR,2007,260.1317
Norway,NOR,2008,241.18056
Norway,NOR,2009,258.03906
Norway,NOR,2010,228.46031
Norway,NOR,2011,226.52534
Norway,NOR,2012,201.05316
Norway,NOR,2013,216.74837
Norway,NOR,2014,215.29103
Norway,NOR,2015,222.21764
Norway,NOR,2016,234.40549
Norway,NOR,2017,218.30717
Norway,NOR,2018,203.69298
Norway,NOR,2019,178.94888
Norway,NOR,2020,163.58473
Norway,NOR,2021,174.91568
Oman,OMN,2015,1.1947731
Oman,OMN,2016,0.6832348
Oman,OMN,2017,0.8815629
Oman,OMN,2018,3.479867
Oman,OMN,2019,6.534181
Oman,OMN,2020,2.4322846
Oman,OMN,2021,6.6660385
Pakistan,PAK,1980,0.44962385
Pakistan,PAK,1990,0.1980103
Pakistan,PAK,1991,0.1832411
Pakistan,PAK,1992,0.13759963
Pakistan,PAK,1993,0.14958261
Pakistan,PAK,1994,0.23709716
Pakistan,PAK,1995,0.1560384
Pakistan,PAK,1996,0.11547586
Pakistan,PAK,1997,0.1894314
Pakistan,PAK,1998,0.30712038
Pakistan,PAK,1999,0.29223186
Pakistan,PAK,2000,0.2970058
Pakistan,PAK,2001,0.3641594
Pakistan,PAK,2002,0.33696324
Pakistan,PAK,2003,0.3410922
Pakistan,PAK,2004,0.42618778
Pakistan,PAK,2005,0.8150321
Pakistan,PAK,2006,0.5064483
Pakistan,PAK,2007,0.59080756
Pakistan,PAK,2008,0.8971018
Pakistan,PAK,2010,0.572177
Pakistan,PAK,2011,0.45154247
Pakistan,PAK,2012,0.46227828
Pakistan,PAK,2013,0.715389
Pakistan,PAK,2014,0.6814003
Pakistan,PAK,2015,0.9618443
Pakistan,PAK,2016,0.9266878
Pakistan,PAK,2017,0.8644089
Pakistan,PAK,2018,1.34844
Pakistan,PAK,2019,1.3561473
Pakistan,PAK,2020,1.4382871
Pakistan,PAK,2021,1.7788705
Panama,PAN,1980,7.662702
Panama,PAN,1981,3.9911835
Panama,PAN,1982,3.4108555
Panama,PAN,1983,7.615037
Panama,PAN,1984,6.9742074
Panama,PAN,1985,6.360991
Panama,PAN,1986,4.8860116
Panama,PAN,1987,1.3032316
Panama,PAN,1988,3.8251514
Panama,PAN,1989,2.4960272
Panama,PAN,1990,6.108529
Panama,PAN,1991,7.5749574
Panama,PAN,1992,7.0275826
Panama,PAN,1993,7.647894
Panama,PAN,1994,4.1205506
Panama,PAN,1995,5.8725142
Panama,PAN,1996,11.150168
Panama,PAN,2000,2.3252964
Panama,PAN,2011,5.685656
Panama,PAN,2013,2.3527389
Panama,PAN,2014,3.3400984
Panama,PAN,2015,3.5353222
Panama,PAN,2016,16.877277
Panama,PAN,2017,8.051319
Panama,PAN,2018,32.390724
Panama,PAN,2019,8.028904
Panama,PAN,2020,5.12431
Panama,PAN,2021,8.054485
Papua New Guinea,PNG,2008,0.13921756
Papua New Guinea,PNG,2015,0.114374
Paraguay,PRY,1983,1.506901
Paraguay,PRY,1984,2.9300287
Paraguay,PRY,1985,1.9939208
Paraguay,PRY,1989,1.5275719
Paraguay,PRY,1990,3.9645696
Paraguay,PRY,1992,4.7018995
Paraguay,PRY,1993,6.876482
Paraguay,PRY,2000,2.1564958
Paraguay,PRY,2001,2.3131688
Paraguay,PRY,2002,2.0907269
Paraguay,PRY,2003,2.2529135
Paraguay,PRY,2004,3.3406487
Paraguay,PRY,2005,4.405208
Paraguay,PRY,2006,3.8146114
Paraguay,PRY,2007,6.6554112
Paraguay,PRY,2008,2.3158152
Paraguay,PRY,2009,2.644926
Paraguay,PRY,2010,3.1369975
Paraguay,PRY,2018,5.2898674
Paraguay,PRY,2019,0.6139623
Paraguay,PRY,2020,2.120011
Paraguay,PRY,2021,1.4960694
Peru,PER,1980,4.723244
Peru,PER,1981,2.8091774
Peru,PER,1982,3.0690813
Peru,PER,1983,4.116336
Peru,PER,1985,2.0867047
Peru,PER,1986,2.386027
Peru,PER,1987,2.0891716
Peru,PER,1988,2.5172524
Peru,PER,1990,2.2257783
Peru,PER,1991,1.378772
Peru,PER,1992,0.91517866
Peru,PER,1993,1.4521362
Peru,PER,1994,1.2143295
Peru,PER,1996,2.0958302
Peru,PER,1997,1.8991739
Peru,PER,1999,1.8330053
Peru,PER,2000,1.5038538
Peru,PER,2001,1.3350837
Peru,PER,2002,1.0627297
Peru,PER,2003,1.1602404
Peru,PER,2004,1.3643452
Peru,PER,2005,0.96081376
Peru,PER,2006,1.3769003
Peru,PER,2007,0.981399
Peru,PER,2008,1.0794232
Peru,PER,2009,1.2804182
Peru,PER,2010,1.3408504
Peru,PER,2011,1.3308724
Peru,PER,2012,1.8273885
Peru,PER,2013,2.4481924
Peru,PER,2014,2.756026
Peru,PER,2015,2.1997793
Peru,PER,2016,2.3326263
Peru,PER,2017,3.1923754
Peru,PER,2018,2.79018
Peru,PER,2019,4.2219706
Peru,PER,2020,3.8064985
Peru,PER,2021,2.8350928
Philippines,PHL,1980,2.4769096
Philippines,PHL,1981,1.8454028
Philippines,PHL,1982,2.6432219
Philippines,PHL,1983,1.207021
Philippines,PHL,1984,1.8985157
Philippines,PHL,1985,1.6481624
Philippines,PHL,1986,1.3240339
Philippines,PHL,1987,1.3067963
Philippines,PHL,1988,1.4395943
Philippines,PHL,1989,1.1588949
Philippines,PHL,1990,2.3387284
Philippines,PHL,1991,2.283238
Philippines,PHL,1992,2.0174096
Philippines,PHL,1993,2.6358414
Philippines,PHL,1994,2.6224551
Philippines,PHL,1995,2.3955917
Philippines,PHL,1996,2.257923
Philippines,PHL,1997,1.6912733
Philippines,PHL,1998,2.1506505
Philippines,PHL,1999,1.8520124
Philippines,PHL,2000,1.9340563
Philippines,PHL,2001,1.6584463
Philippines,PHL,2002,1.793692
Philippines,PHL,2003,1.6640735
Philippines,PHL,2004,1.82882
Philippines,PHL,2005,2.3859308
Philippines,PHL,2006,2.49137
Philippines,PHL,2007,2.4704864
Philippines,PHL,2008,2.3301198
Philippines,PHL,2009,1.822338
Philippines,PHL,2010,1.7646364
Philippines,PHL,2011,1.8931565
Philippines,PHL,2012,1.6171616
Philippines,PHL,2013,2.1552498
Philippines,PHL,2014,3.2187457
Philippines,PHL,2015,3.5608141
Philippines,PHL,2016,3.0636418
Philippines,PHL,2017,2.9874299
Philippines,PHL,2018,4.832582
Philippines,PHL,2019,4.5214696
Philippines,PHL,2020,4.2469187
Philippines,PHL,2021,4.3324127
Poland,POL,1980,174.22763
Poland,POL,1981,121.73181
Poland,POL,1982,123.70799
Poland,POL,1983,129.63538
Poland,POL,1984,137.92493
Poland,POL,1985,137.73495
Poland,POL,1986,146.46472
Poland,POL,1987,150.84404
Poland,POL,1988,166.03001
Poland,POL,1989,139.45697
Poland,POL,1990,107.73854
Poland,POL,1991,88.61013
Poland,POL,1992,75.35776
Poland,POL,1993,69.13423
Poland,POL,1994,69.42957
Poland,POL,1995,67.236694
Poland,POL,1996,62.42173
