DATAFLOW,LAST UPDATE,freq,unit,nace_r2,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Estonia,2000,5512.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Estonia,2001,6232.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Estonia,2002,6964.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Estonia,2003,7809.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Estonia,2004,8666.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Estonia,2005,10054.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Estonia,2006,11937.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Estonia,2007,14406.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Estonia,2008,14805.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Estonia,2009,12238.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Estonia,2010,12844.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Estonia,2011,14643.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Estonia,2012,15754.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Estonia,2013,16755.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Estonia,2014,17742.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Estonia,2015,18203.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Estonia,2016,19112.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Estonia,2017,21075.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Estonia,2018,22991.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Estonia,2019,24742.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Estonia,2020,24419.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Estonia,2021,27521.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Estonia,2022,32163.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Estonia,2023,33685.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Greece,1995,93774.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Greece,1996,101381.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Greece,1997,110058.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Greece,1998,112556.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Greece,1999,120124.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Greece,2000,122577.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Greece,2001,130715.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Greece,2002,141238.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Greece,2003,155704.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Greece,2004,169962.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Greece,2005,174351.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Greece,2006,189484.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Greece,2007,201855.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Greece,2008,210563.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Greece,2009,209179.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Greece,2010,197195.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Greece,2011,178347.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Greece,2012,163766.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Greece,2013,157795.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Greece,2014,155355.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Greece,2015,154780.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Greece,2016,152015.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Greece,2017,154782.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Greece,2018,156634.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Greece,2019,160732.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Greece,2020,147236.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Greece,2021,161015.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Greece,2022,183408.7,p,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Greece,2023,196528.1,p,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Spain,1995,434865.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Spain,1996,467378.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Spain,1997,478544.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Spain,1998,504833.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Spain,1999,540843.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Spain,2000,588595.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Spain,2001,638972.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Spain,2002,683365.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Spain,2003,728182.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Spain,2004,775872.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Spain,2005,833031.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Spain,2006,898262.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Spain,2007,970997.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Spain,2008,1025304.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Spain,2009,1005567.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Spain,2010,989756.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Spain,2011,984997.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Spain,2012,953037.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Spain,2013,937641.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Spain,2014,946493.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Spain,2015,987936.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Spain,2016,1019400.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Spain,2017,1061122.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Spain,2018,1097845.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Spain,2019,1137968.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Spain,2020,1030964.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Spain,2021,1118595.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Spain,2022,1252481.0,p,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Spain,2023,1367656.0,p,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",European Union - 27 countries (from 2020),1995,5711435.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",European Union - 27 countries (from 2020),1996,5971712.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",European Union - 27 countries (from 2020),1997,6128245.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",European Union - 27 countries (from 2020),1998,6376379.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",European Union - 27 countries (from 2020),1999,6651584.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",European Union - 27 countries (from 2020),2000,7058271.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",European Union - 27 countries (from 2020),2001,7409924.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",European Union - 27 countries (from 2020),2002,7677661.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",European Union - 27 countries (from 2020),2003,7884011.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",European Union - 27 countries (from 2020),2004,8238304.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",European Union - 27 countries (from 2020),2005,8579079.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",European Union - 27 countries (from 2020),2006,9057499.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",European Union - 27 countries (from 2020),2007,9618998.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",European Union - 27 countries (from 2020),2008,9970090.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",European Union - 27 countries (from 2020),2009,9566312.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",European Union - 27 countries (from 2020),2010,9888367.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",European Union - 27 countries (from 2020),2011,10193413.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",European Union - 27 countries (from 2020),2012,10241932.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",European Union - 27 countries (from 2020),2013,10344529.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",European Union - 27 countries (from 2020),2014,10579207.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",European Union - 27 countries (from 2020),2015,10970723.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",European Union - 27 countries (from 2020),2016,11256854.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",European Union - 27 countries (from 2020),2017,11723579.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",European Union - 27 countries (from 2020),2018,12128427.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",European Union - 27 countries (from 2020),2019,12575722.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",European Union - 27 countries (from 2020),2020,12148869.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",European Union - 27 countries (from 2020),2021,13177369.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",European Union - 27 countries (from 2020),2022,14497241.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",European Union - 27 countries (from 2020),2023,15538230.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,1980,34586.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,1981,42064.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,1982,48068.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,1983,51105.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,1984,59445.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,1985,64966.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,1986,65704.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,1987,69479.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,1988,79196.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,1989,93074.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,1990,96795.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,1991,89873.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,1992,75694.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,1993,66447.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,1994,76180.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,1995,89833.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,1996,90885.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,1997,97153.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,1998,104084.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,1999,110400.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,2000,119325.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,2001,127287.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,2002,130172.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,2003,132388.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,2004,139016.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,2005,143900.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,2006,150722.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,2007,164129.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,2008,170928.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,2009,159054.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,2010,164666.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,2011,171239.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,2012,173004.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,2013,175160.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,2014,177368.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,2015,181406.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,2016,185593.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,2017,194113.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,2018,199751.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,2019,205950.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,2020,204507.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,2021,215307.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,2022,231139.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Finland,2023,238898.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,1978,351421.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,1979,393071.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,1980,445160.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,1981,488659.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,1982,525591.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,1983,554227.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,1984,593927.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,1985,642367.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,1986,694114.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,1987,715610.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,1988,761318.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,1989,823829.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,1990,886047.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,1991,912421.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,1992,966848.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,1993,1010544.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,1994,1045477.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,1995,1090855.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,1996,1121816.4,,
